,date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
348,Metropolitano 1978 - Fecha 15,36,Estudiantes (BA),1,1,All Boys,1
349,Torneo Final 2014 - Fecha 2,1,All Boys,0,1,Estudiantes (LP),37
350,Torneo Inicial 2013 - Fecha 2,37,Estudiantes (LP),1,0,All Boys,1
351,Torneo Final 2013 - Fecha 12,1,All Boys,0,0,Estudiantes (LP),37
352,Torneo Inicial 2012 - Fecha 12,37,Estudiantes (LP),0,1,All Boys,1
353,Torneo Clausura 2012 - Fecha 17,1,All Boys,3,1,Estudiantes (LP),37
354,Torneo Apertura 2011 - Fecha 17,37,Estudiantes (LP),3,0,All Boys,1
355,Torneo Clausura 2011 - Fecha 7,37,Estudiantes (LP),3,0,All Boys,1
356,Torneo Apertura 2010 - Fecha 7,1,All Boys,2,1,Estudiantes (LP),37
357,Metropolitano 1980 - Fecha 36,1,All Boys,1,1,Estudiantes (LP),37
358,Metropolitano 1980 - Fecha 17,37,Estudiantes (LP),2,1,All Boys,1
359,Metropolitano 1979 - Grupo B,1,All Boys,0,3,Estudiantes (LP),37
360,Metropolitano 1979 - Grupo B,37,Estudiantes (LP),1,0,All Boys,1
361,Metropolitano 1978 - Fecha 41,37,Estudiantes (LP),5,1,All Boys,1
362,Metropolitano 1978 - Fecha 20,1,All Boys,1,2,Estudiantes (LP),37
363,Nacional 1978 - Grupo A,1,All Boys,4,3,Estudiantes (LP),37
364,Nacional 1978 - Grupo A,37,Estudiantes (LP),2,1,All Boys,1
365,Metropolitano 1977 - Fecha 46,37,Estudiantes (LP),1,0,All Boys,1
366,Metropolitano 1977 - Fecha 23,1,All Boys,0,0,Estudiantes (LP),37
367,Metropolitano 1976 - Grupo A,37,Estudiantes (LP),1,1,All Boys,1
368,Metropolitano 1976 - Grupo A,1,All Boys,2,2,Estudiantes (LP),37
369,Metropolitano 1975 - Fecha 23,1,All Boys,2,1,Estudiantes (LP),37
370,Metropolitano 1975 - Fecha 4,37,Estudiantes (LP),2,1,All Boys,1
371,Nacional 1975 - Grupo A,37,Estudiantes (LP),3,1,All Boys,1
372,Nacional 1975 - Grupo A,1,All Boys,1,0,Estudiantes (LP),37
373,Nacional 1974 - Grupo A,1,All Boys,1,2,Estudiantes (LP),37
374,Nacional 1974 - Grupo A,37,Estudiantes (LP),2,0,All Boys,1
375,Metropolitano 1973 - Fecha 26,37,Estudiantes (LP),2,0,All Boys,1
376,Metropolitano 1973 - Fecha 9,1,All Boys,2,2,Estudiantes (LP),37
377,Nacional 1973 - Grupo A,1,All Boys,3,2,Estudiantes (LP),37
378,Metropolitano 1980 - Fecha 34,1,All Boys,1,4,Ferro,40
379,Metropolitano 1980 - Fecha 15,40,Ferro,2,0,All Boys,1
380,Metropolitano 1979 - Grupo B,40,Ferro,2,1,All Boys,1
381,Metropolitano 1979 - Grupo B,1,All Boys,0,0,Ferro,40
382,Nacional 1979 - Fecha Intergrupo,1,All Boys,1,2,Ferro,40
383,Nacional 1979 - Fecha Intergrupo,40,Ferro,1,1,All Boys,1
384,Nacional 1978 - Grupo A,1,All Boys,1,1,Ferro,40
385,Nacional 1978 - Grupo A,40,Ferro,1,0,All Boys,1
386,Metropolitano 1977 - Fecha 32,40,Ferro,0,0,All Boys,1
387,Metropolitano 1977 - Fecha 9,1,All Boys,3,1,Ferro,40
388,Metropolitano 1976 - Grupo Descenso,1,All Boys,0,1,Ferro,40
389,Metropolitano 1976 - Grupo A,40,Ferro,1,1,All Boys,1
390,Metropolitano 1976 - Grupo A,1,All Boys,1,0,Ferro,40
391,Metropolitano 1975 - Fecha 34,1,All Boys,1,0,Ferro,40
392,Metropolitano 1975 - Fecha 15,40,Ferro,1,1,All Boys,1
393,Metropolitano 1973 - Fecha 33,40,Ferro,2,1,All Boys,1
394,Metropolitano 1973 - Fecha 16,1,All Boys,0,1,Ferro,40
395,Torneo Final 2014 - Fecha 15,43,Gimnasia (LP),2,1,All Boys,1
396,Torneo Inicial 2013 - Fecha 15,1,All Boys,2,1,Gimnasia (LP),43
397,Torneo Clausura 2011 - Fecha 18,1,All Boys,1,0,Gimnasia (LP),43
398,Torneo Apertura 2010 - Fecha 18,43,Gimnasia (LP),3,1,All Boys,1
399,Metropolitano 1978 - Fecha 31,43,Gimnasia (LP),3,2,All Boys,1
400,Metropolitano 1978 - Fecha 10,1,All Boys,0,1,Gimnasia (LP),43
401,Metropolitano 1977 - Fecha 34,43,Gimnasia (LP),4,2,All Boys,1
402,Metropolitano 1977 - Fecha 11,1,All Boys,2,1,Gimnasia (LP),43
403,Metropolitano 1975 - Fecha 33,43,Gimnasia (LP),1,0,All Boys,1
404,Metropolitano 1975 - Fecha 14,1,All Boys,0,2,Gimnasia (LP),43
405,Metropolitano 1974 - Grupo A,1,All Boys,1,2,Gimnasia (LP),43
406,Metropolitano 1974 - Grupo A,43,Gimnasia (LP),2,2,All Boys,1
407,Metropolitano 1973 - Fecha 34,1,All Boys,2,1,Gimnasia (LP),43
408,Metropolitano 1973 - Fecha 17,43,Gimnasia (LP),2,3,All Boys,1
409,Nacional 1975 - Grupo A,1,All Boys,0,0,Gimnasia (M),44
410,Nacional 1975 - Grupo A,44,Gimnasia (M),2,0,All Boys,1
411,Torneo Final 2014 - Fecha 10,1,All Boys,0,0,Godoy Cruz,46
412,Torneo Inicial 2013 - Fecha 10,46,Godoy Cruz,2,0,All Boys,1
413,Torneo Final 2013 - Fecha 1,1,All Boys,1,1,Godoy Cruz,46
414,Torneo Inicial 2012 - Fecha 1,46,Godoy Cruz,1,1,All Boys,1
415,Torneo Clausura 2012 - Fecha 6,1,All Boys,1,1,Godoy Cruz,46
416,Torneo Apertura 2011 - Fecha 6,46,Godoy Cruz,6,1,All Boys,1
417,Torneo Clausura 2011 - Fecha 19,46,Godoy Cruz,1,0,All Boys,1
418,Torneo Apertura 2010 - Fecha 19,1,All Boys,2,2,Godoy Cruz,46
419,Torneo Clausura 2011 - Fecha 10,1,All Boys,3,1,Huracan,48
420,Torneo Apertura 2010 - Fecha 10,48,Huracan,1,1,All Boys,1
421,Metropolitano 1980 - Fecha 23,1,All Boys,1,4,Huracan,48
422,Metropolitano 1980 - Fecha 4,48,Huracan,3,2,All Boys,1
423,Metropolitano 1978 - Fecha 22,48,Huracan,0,1,All Boys,1
424,Metropolitano 1978 - Fecha 1,1,All Boys,1,1,Huracan,48
425,Metropolitano 1977 - Fecha 30,48,Huracan,1,0,All Boys,1
426,Metropolitano 1977 - Fecha 7,1,All Boys,1,0,Huracan,48
427,Nacional 1977 - Grupo D,1,All Boys,4,4,Huracan,48
428,Nacional 1977 - Grupo D,48,Huracan,2,1,All Boys,1
429,Metropolitano 1976 - Grupo A,48,Huracan,5,0,All Boys,1
430,Metropolitano 1976 - Grupo A,1,All Boys,1,2,Huracan,48
431,Nacional 1976 - Grupo C,48,Huracan,2,1,All Boys,1
432,Nacional 1976 - Grupo C,1,All Boys,0,2,Huracan,48
433,Metropolitano 1975 - Fecha 30,48,Huracan,5,1,All Boys,1
434,Metropolitano 1975 - Fecha 11,1,All Boys,4,2,Huracan,48
435,Nacional 1975 - Grupo A,48,Huracan,2,1,All Boys,1
436,Nacional 1975 - Grupo A,1,All Boys,1,3,Huracan,48
437,Metropolitano 1974 - Grupo A,1,All Boys,0,0,Huracan,48
438,Metropolitano 1974 - Grupo A,48,Huracan,3,3,All Boys,1
439,Metropolitano 1973 - Fecha 27,1,All Boys,0,2,Huracan,48
440,Metropolitano 1973 - Fecha 10,48,Huracan,2,1,All Boys,1
441,Nacional 1979 - Grupo C,55,Ind Rivadavia,4,0,All Boys,1
442,Nacional 1979 - Grupo C,1,All Boys,1,0,Ind Rivadavia,55
443,Torneo Final 2013 - Fecha 8,1,All Boys,2,0,Independiente,56
444,Torneo Inicial 2012 - Fecha 8,56,Independiente,1,1,All Boys,1
445,Torneo Clausura 2012 - Fecha 14,56,Independiente,0,3,All Boys,1
446,Torneo Apertura 2011 - Fecha 14,1,All Boys,2,2,Independiente,56
447,Torneo Clausura 2011 - Fecha 11,56,Independiente,2,2,All Boys,1
448,Torneo Apertura 2010 - Fecha 11,1,All Boys,3,1,Independiente,56
449,Metropolitano 1980 - Fecha 31,56,Independiente,2,1,All Boys,1
450,Metropolitano 1980 - Fecha 12,1,All Boys,2,2,Independiente,56
451,Metropolitano 1979 - Grupo B,1,All Boys,0,2,Independiente,56
452,Metropolitano 1979 - Grupo B,56,Independiente,1,2,All Boys,1
453,Metropolitano 1978 - Fecha 42,1,All Boys,1,4,Independiente,56
454,Metropolitano 1978 - Fecha 21,56,Independiente,1,1,All Boys,1
455,Metropolitano 1977 - Fecha 26,1,All Boys,1,1,Independiente,56
456,Metropolitano 1977 - Fecha 3,56,Independiente,1,1,All Boys,1
457,Nacional 1977 - Grupo D,56,Independiente,3,0,All Boys,1
458,Nacional 1977 - Grupo D,1,All Boys,2,3,Independiente,56
459,Metropolitano 1976 - Grupo A,56,Independiente,3,0,All Boys,1
460,Metropolitano 1976 - Grupo A,1,All Boys,0,0,Independiente,56
461,Metropolitano 1975 - Fecha 32,1,All Boys,0,1,Independiente,56
462,Metropolitano 1975 - Fecha 13,56,Independiente,0,0,All Boys,1
463,Metropolitano 1973 - Fecha 32,1,All Boys,0,1,Independiente,56
464,Metropolitano 1973 - Fecha 15,56,Independiente,1,0,All Boys,1
465,Nacional 1973 - Grupo A,57,Instituto,3,1,All Boys,1
466,Nacional 1978 - Grupo A,60,Juv. Antoniana,1,1,All Boys,1
467,Nacional 1978 - Grupo A,1,All Boys,2,1,Juv. Antoniana,60
468,Nacional 1973 - Grupo A,60,Juv. Antoniana,1,2,All Boys,1
469,Torneo Final 2014 - Fecha 16,63,Lanus,1,0,All Boys,1
470,Torneo Inicial 2013 - Fecha 16,1,All Boys,2,3,Lanus,63
471,Torneo Final 2013 - Fecha 9,63,Lanus,2,1,All Boys,1
472,Torneo Inicial 2012 - Fecha 9,1,All Boys,2,1,Lanus,63
473,Torneo Clausura 2012 - Fecha 16,63,Lanus,1,0,All Boys,1
474,Torneo Apertura 2011 - Fecha 16,1,All Boys,0,0,Lanus,63
475,Torneo Clausura 2011 - Fecha 8,1,All Boys,0,0,Lanus,63
476,Torneo Apertura 2010 - Fecha 8,63,Lanus,1,0,All Boys,1
477,Metropolitano 1977 - Fecha 24,1,All Boys,2,1,Lanus,63
478,Metropolitano 1977 - Fecha 1,63,Lanus,4,0,All Boys,1
479,Torneo Final 2014 - Fecha 18,66,Newells,4,2,All Boys,1
480,Torneo Inicial 2013 - Fecha 18,1,All Boys,3,1,Newells,66
481,Torneo Final 2013 - Fecha 16,1,All Boys,2,1,Newells,66
482,Torneo Inicial 2012 - Fecha 16,66,Newells,1,2,All Boys,1
483,Torneo Clausura 2012 - Fecha 12,66,Newells,1,1,All Boys,1
484,Torneo Apertura 2011 - Fecha 12,1,All Boys,1,1,Newells,66
485,Torneo Clausura 2011 - Fecha 15,66,Newells,1,0,All Boys,1
486,Torneo Apertura 2010 - Fecha 15,1,All Boys,2,0,Newells,66
487,Metropolitano 1980 - Fecha 28,1,All Boys,2,2,Newells,66
488,Metropolitano 1980 - Fecha 9,66,Newells,3,0,All Boys,1
489,Metropolitano 1978 - Fecha 37,66,Newells,1,0,All Boys,1
490,Metropolitano 1978 - Fecha 16,1,All Boys,0,0,Newells,66
491,Nacional 1978 - Grupo A,66,Newells,5,1,All Boys,1
492,Nacional 1978 - Grupo A,1,All Boys,2,2,Newells,66
493,Metropolitano 1977 - Fecha 39,1,All Boys,2,4,Newells,66
494,Metropolitano 1977 - Fecha 16,66,Newells,4,0,All Boys,1
495,Metropolitano 1975 - Fecha 36,1,All Boys,0,2,Newells,66
496,Metropolitano 1975 - Fecha 17,66,Newells,1,0,All Boys,1
497,Metropolitano 1973 - Fecha 20,1,All Boys,2,0,Newells,66
498,Metropolitano 1973 - Fecha 4,66,Newells,3,0,All Boys,1
499,Nacional 1973 - Grupo A,66,Newells,4,0,All Boys,1
500,Torneo Final 2014 - Fecha 4,1,All Boys,1,0,Olimpo,68
501,Torneo Inicial 2013 - Fecha 4,68,Olimpo,1,1,All Boys,1
502,Torneo Clausura 2012 - Fecha 10,68,Olimpo,1,2,All Boys,1
503,Torneo Apertura 2011 - Fecha 10,1,All Boys,1,2,Olimpo,68
504,Torneo Clausura 2011 - Fecha 5,68,Olimpo,1,0,All Boys,1
505,Torneo Apertura 2010 - Fecha 5,1,All Boys,1,0,Olimpo,68
506,Metropolitano 1980 - Fecha 20,70,Platense,1,1,All Boys,1
507,Metropolitano 1980 - Fecha 1,1,All Boys,0,0,Platense,70
508,Metropolitano 1978 - Fecha 24,70,Platense,0,1,All Boys,1
509,Metropolitano 1978 - Fecha 3,1,All Boys,0,1,Platense,70
510,Metropolitano 1977 - Fecha 36,70,Platense,2,2,All Boys,1
511,Metropolitano 1977 - Fecha 13,1,All Boys,1,1,Platense,70
512,Nacional 1976 - Grupo C,70,Platense,0,0,All Boys,1
513,Nacional 1976 - Grupo C,1,All Boys,1,2,Platense,70
514,Torneo Final 2014 - Fecha 7,71,Quilmes,1,2,All Boys,1
515,Torneo Inicial 2013 - Fecha 7,1,All Boys,4,0,Quilmes,71
516,Torneo Final 2013 - Fecha 2,71,Quilmes,2,1,All Boys,1
517,Torneo Inicial 2012 - Fecha 2,1,All Boys,1,1,Quilmes,71
518,Torneo Clausura 2011 - Fecha 16,1,All Boys,1,0,Quilmes,71
519,Torneo Apertura 2010 - Fecha 16,71,Quilmes,2,1,All Boys,1
520,Metropolitano 1980 - Fecha 27,71,Quilmes,0,1,All Boys,1
521,Metropolitano 1980 - Fecha 8,1,All Boys,2,1,Quilmes,71
522,Metropolitano 1978 - Fecha 23,1,All Boys,3,1,Quilmes,71
523,Metropolitano 1978 - Fecha 2,71,Quilmes,1,0,All Boys,1
524,Metropolitano 1977 - Fecha 35,1,All Boys,2,1,Quilmes,71
525,Metropolitano 1977 - Fecha 12,71,Quilmes,4,4,All Boys,1
526,Torneo Final 2014 - Fecha 5,73,Racing Club,1,1,All Boys,1
527,Torneo Inicial 2013 - Fecha 5,1,All Boys,1,0,Racing Club,73
528,Torneo Final 2013 - Fecha 18,1,All Boys,0,1,Racing Club,73
529,Torneo Inicial 2012 - Fecha 18,73,Racing Club,3,1,All Boys,1
530,Torneo Clausura 2012 - Fecha 5,73,Racing Club,3,0,All Boys,1
531,Torneo Apertura 2011 - Fecha 5,1,All Boys,0,0,Racing Club,73
532,Torneo Clausura 2011 - Fecha 1,1,All Boys,0,1,Racing Club,73
533,Torneo Apertura 2010 - Fecha 1,73,Racing Club,1,0,All Boys,1
534,Metropolitano 1980 - Fecha 21,1,All Boys,1,1,Racing Club,73
535,Metropolitano 1980 - Fecha 2,73,Racing Club,1,0,All Boys,1
536,Nacional 1979 - Grupo C,73,Racing Club,1,0,All Boys,1
537,Nacional 1979 - Grupo C,1,All Boys,1,3,Racing Club,73
538,Metropolitano 1978 - Fecha 32,1,All Boys,1,0,Racing Club,73
539,Metropolitano 1978 - Fecha 11,73,Racing Club,0,1,All Boys,1
540,Nacional 1978 - Grupo A,1,All Boys,0,2,Racing Club,73
541,Nacional 1978 - Grupo A,73,Racing Club,0,0,All Boys,1
542,Metropolitano 1977 - Fecha 38,73,Racing Club,0,0,All Boys,1
543,Metropolitano 1977 - Fecha 15,1,All Boys,1,0,Racing Club,73
544,Metropolitano 1976 - Grupo Descenso,73,Racing Club,2,1,All Boys,1
545,Metropolitano 1975 - Fecha 22,73,Racing Club,1,1,All Boys,1
546,Metropolitano 1975 - Fecha 3,1,All Boys,2,1,Racing Club,73
547,Metropolitano 1974 - Grupo A,73,Racing Club,2,1,All Boys,1
548,Metropolitano 1974 - Grupo A,1,All Boys,2,1,Racing Club,73
549,Metropolitano 1973 - Fecha 24,73,Racing Club,4,0,All Boys,1
550,Metropolitano 1973 - Fecha 7,1,All Boys,0,2,Racing Club,73
551,Nacional 1973 - Grupo A,1,All Boys,2,3,Racing Club,73
552,Torneo Final 2014 - Fecha 8,1,All Boys,3,2,River Plate,75
553,Torneo Inicial 2013 - Fecha 8,75,River Plate,1,0,All Boys,1
554,Torneo Final 2013 - Fecha 13,75,River Plate,2,0,All Boys,1
555,Torneo Inicial 2012 - Fecha 13,1,All Boys,0,0,River Plate,75
556,Torneo Clausura 2011 - Fecha 13,75,River Plate,0,2,All Boys,1
557,Torneo Apertura 2010 - Fecha 13,1,All Boys,1,0,River Plate,75
558,Metropolitano 1980 - Fecha 29,75,River Plate,5,0,All Boys,1
559,Metropolitano 1980 - Fecha 10,1,All Boys,1,1,River Plate,75
560,Metropolitano 1978 - Fecha 33,75,River Plate,4,0,All Boys,1
561,Metropolitano 1978 - Fecha 12,1,All Boys,2,5,River Plate,75
562,Metropolitano 1977 - Fecha 42,75,River Plate,3,0,All Boys,1
563,Metropolitano 1977 - Fecha 19,1,All Boys,2,1,River Plate,75
564,Metropolitano 1975 - Fecha 28,75,River Plate,2,0,All Boys,1
565,Metropolitano 1975 - Fecha 9,1,All Boys,0,1,River Plate,75
566,Nacional 1975 - Grupo A,75,River Plate,4,1,All Boys,1
567,Nacional 1975 - Grupo A,1,All Boys,0,5,River Plate,75
568,Metropolitano 1974 - Grupo A,75,River Plate,3,0,All Boys,1
569,Metropolitano 1974 - Grupo A,1,All Boys,1,1,River Plate,75
570,Metropolitano 1973 - Fecha 28,75,River Plate,1,3,All Boys,1
571,Metropolitano 1973 - Fecha 11,1,All Boys,1,2,River Plate,75
572,Nacional 1973 - Grupo A,1,All Boys,0,1,River Plate,75
573,Torneo Final 2014 - Fecha 9,76,Rosario Central,2,0,All Boys,1
574,Torneo Inicial 2013 - Fecha 9,1,All Boys,1,1,Rosario Central,76
575,Torneo Clausura 2010 - Promoción,76,Rosario Central,0,3,All Boys,1
576,Torneo Clausura 2010 - Promoción,1,All Boys,1,1,Rosario Central,76
577,Metropolitano 1980 - Fecha 37,76,Rosario Central,2,2,All Boys,1
578,Metropolitano 1980 - Fecha 18,1,All Boys,1,0,Rosario Central,76
579,Metropolitano 1979 - Grupo B,1,All Boys,2,1,Rosario Central,76
580,Metropolitano 1979 - Grupo B,76,Rosario Central,4,1,All Boys,1
581,Metropolitano 1978 - Fecha 27,1,All Boys,0,3,Rosario Central,76
582,Metropolitano 1978 - Fecha 6,76,Rosario Central,2,1,All Boys,1
583,Metropolitano 1977 - Fecha 27,76,Rosario Central,1,0,All Boys,1
584,Metropolitano 1977 - Fecha 4,1,All Boys,0,0,Rosario Central,76
585,Metropolitano 1976 - Grupo A,1,All Boys,0,0,Rosario Central,76
586,Metropolitano 1976 - Grupo A,76,Rosario Central,4,0,All Boys,1
587,Nacional 1976 - Grupo C,76,Rosario Central,2,2,All Boys,1
588,Nacional 1976 - Grupo C,1,All Boys,2,1,Rosario Central,76
589,Metropolitano 1975 - Fecha 27,1,All Boys,2,3,Rosario Central,76
590,Metropolitano 1975 - Fecha 8,76,Rosario Central,2,2,All Boys,1
591,Metropolitano 1974 - Grupo A,76,Rosario Central,3,0,All Boys,1
592,Metropolitano 1974 - Grupo A,1,All Boys,3,0,Rosario Central,76
593,Nacional 1974 - Grupo A,1,All Boys,0,1,Rosario Central,76
594,Nacional 1974 - Grupo A,76,Rosario Central,4,0,All Boys,1
595,Metropolitano 1973 - Fecha 30,1,All Boys,1,0,Rosario Central,76
596,Metropolitano 1973 - Fecha 13,76,Rosario Central,1,0,All Boys,1
597,Torneo Final 2014 - Fecha 12,1,All Boys,1,2,San Lorenzo,77
598,Torneo Inicial 2013 - Fecha 12,77,San Lorenzo,3,0,All Boys,1
599,Torneo Final 2013 - Fecha 14,1,All Boys,0,3,San Lorenzo,77
600,Torneo Inicial 2012 - Fecha 14,77,San Lorenzo,4,0,All Boys,1
601,Torneo Clausura 2012 - Fecha 13,1,All Boys,0,0,San Lorenzo,77
602,Torneo Apertura 2011 - Fecha 13,77,San Lorenzo,0,1,All Boys,1
603,Torneo Clausura 2011 - Fecha 4,1,All Boys,0,3,San Lorenzo,77
604,Torneo Apertura 2010 - Fecha 4,77,San Lorenzo,3,1,All Boys,1
605,Metropolitano 1980 - Fecha 32,1,All Boys,1,1,San Lorenzo,77
606,Metropolitano 1980 - Fecha 13,77,San Lorenzo,2,1,All Boys,1
607,Metropolitano 1979 - Grupo B,77,San Lorenzo,4,0,All Boys,1
608,Metropolitano 1979 - Grupo B,1,All Boys,2,2,San Lorenzo,77
609,Metropolitano 1978 - Fecha 28,77,San Lorenzo,4,2,All Boys,1
610,Metropolitano 1978 - Fecha 7,1,All Boys,1,0,San Lorenzo,77
611,Metropolitano 1977 - Fecha 43,1,All Boys,1,2,San Lorenzo,77
612,Metropolitano 1977 - Fecha 20,77,San Lorenzo,0,0,All Boys,1
613,Metropolitano 1975 - Fecha 20,77,San Lorenzo,1,0,All Boys,1
614,Metropolitano 1975 - Fecha 1,1,All Boys,2,2,San Lorenzo,77
615,Metropolitano 1973 - Fecha 18,77,San Lorenzo,3,1,All Boys,1
616,Metropolitano 1973 - Fecha 1,1,All Boys,1,3,San Lorenzo,77
617,Nacional 1973 - Grupo A,1,All Boys,1,1,San Lorenzo,77
618,Nacional 1973 - Grupo A,1,All Boys,1,2,San Lorenzo (MdP),78
619,Nacional 1976 - Grupo C,1,All Boys,1,0,San Martin (M),79
620,Nacional 1976 - Grupo C,79,San Martin (M),1,0,All Boys,1
621,Nacional 1973 - Grupo A,79,San Martin (M),3,1,All Boys,1
622,Torneo Final 2013 - Fecha 10,1,All Boys,1,1,San Martin (SJ),80
623,Torneo Inicial 2012 - Fecha 10,80,San Martin (SJ),2,1,All Boys,1
624,Torneo Clausura 2012 - Fecha 15,1,All Boys,1,0,San Martin (SJ),80
625,Torneo Apertura 2011 - Fecha 15,80,San Martin (SJ),0,0,All Boys,1
626,Nacional 1975 - Grupo A,1,All Boys,4,2,San Martin (T),81
627,Nacional 1975 - Grupo A,81,San Martin (T),1,1,All Boys,1
628,Nacional 1973 - Grupo A,81,San Martin (T),1,0,All Boys,1
629,Metropolitano 1976 - Grupo Descenso,82,San Telmo,1,3,All Boys,1
630,Metropolitano 1976 - Grupo A,1,All Boys,2,1,San Telmo,82
631,Metropolitano 1976 - Grupo A,82,San Telmo,2,0,All Boys,1
632,Metropolitano 1980 - Fecha 22,88,Talleres (C),0,0,All Boys,1
633,Metropolitano 1980 - Fecha 3,1,All Boys,0,0,Talleres (C),88
634,Nacional 1978 - Grupo A,1,All Boys,2,3,Talleres (C),88
635,Nacional 1978 - Grupo A,88,Talleres (C),3,0,All Boys,1
636,Metropolitano 1977 - Fecha 33,1,All Boys,0,0,Temperley,90
637,Metropolitano 1977 - Fecha 10,90,Temperley,1,2,All Boys,1
638,Metropolitano 1976 - Grupo Descenso,90,Temperley,1,0,All Boys,1
639,Metropolitano 1975 - Fecha 38,1,All Boys,1,1,Temperley,90
640,Metropolitano 1975 - Fecha 19,90,Temperley,0,1,All Boys,1
641,Torneo Final 2014 - Fecha 13,91,Tigre,2,0,All Boys,1
642,Torneo Inicial 2013 - Fecha 13,1,All Boys,0,0,Tigre,91
643,Torneo Final 2013 - Fecha 4,91,Tigre,2,1,All Boys,1
644,Torneo Inicial 2012 - Fecha 4,1,All Boys,2,2,Tigre,91
645,Torneo Clausura 2012 - Fecha 9,1,All Boys,2,0,Tigre,91
646,Torneo Apertura 2011 - Fecha 9,91,Tigre,1,1,All Boys,1
647,Torneo Clausura 2011 - Fecha 9,91,Tigre,0,1,All Boys,1
648,Torneo Apertura 2010 - Fecha 9,1,All Boys,3,3,Tigre,91
649,Metropolitano 1980 - Fecha 30,1,All Boys,1,1,Tigre,91
650,Metropolitano 1980 - Fecha 11,91,Tigre,2,0,All Boys,1
651,Torneo Final 2013 - Fecha 5,93,Union,1,1,All Boys,1
652,Torneo Inicial 2012 - Fecha 5,1,All Boys,3,1,Union,93
653,Torneo Clausura 2012 - Fecha 11,1,All Boys,2,1,Union,93
654,Torneo Apertura 2011 - Fecha 11,93,Union,1,1,All Boys,1
655,Metropolitano 1980 - Fecha 26,1,All Boys,0,1,Union,93
656,Metropolitano 1980 - Fecha 7,93,Union,3,1,All Boys,1
657,Metropolitano 1978 - Fecha 30,1,All Boys,0,0,Union,93
658,Metropolitano 1978 - Fecha 9,93,Union,2,0,All Boys,1
659,Metropolitano 1977 - Fecha 41,1,All Boys,0,0,Union,93
660,Metropolitano 1977 - Fecha 18,93,Union,3,2,All Boys,1
661,Nacional 1977 - Grupo D,1,All Boys,3,2,Union,93
662,Nacional 1977 - Grupo D,93,Union,1,0,All Boys,1
663,Nacional 1976 - Grupo C,1,All Boys,1,2,Union,93
664,Nacional 1976 - Grupo C,93,Union,0,0,All Boys,1
665,Metropolitano 1975 - Fecha 31,93,Union,0,0,All Boys,1
666,Metropolitano 1975 - Fecha 12,1,All Boys,3,2,Union,93
667,Torneo Final 2014 - Fecha 3,94,Velez,3,0,All Boys,1
668,Torneo Inicial 2013 - Fecha 3,1,All Boys,1,1,Velez,94
669,Torneo Final 2013 - Fecha 17,94,Velez,0,0,All Boys,1
670,Torneo Inicial 2012 - Fecha 17,1,All Boys,0,2,Velez,94
671,Torneo Clausura 2012 - Fecha 4,1,All Boys,0,0,Velez,94
672,Torneo Apertura 2011 - Fecha 4,94,Velez,0,1,All Boys,1
673,Torneo Clausura 2011 - Fecha 2,94,Velez,1,2,All Boys,1
674,Torneo Apertura 2010 - Fecha 2,1,All Boys,1,2,Velez,94
675,Metropolitano 1980 - Fecha 24,94,Velez,0,0,All Boys,1
676,Metropolitano 1980 - Fecha 5,1,All Boys,1,1,Velez,94
677,Metropolitano 1978 - Fecha 38,1,All Boys,2,1,Velez,94
678,Metropolitano 1978 - Fecha 17,94,Velez,3,0,All Boys,1
679,Metropolitano 1977 - Fecha 44,94,Velez,2,2,All Boys,1
680,Metropolitano 1977 - Fecha 21,1,All Boys,2,2,Velez,94
681,Metropolitano 1976 - Grupo Descenso,1,All Boys,1,3,Velez,94
682,Nacional 1976 - Grupo C,1,All Boys,0,0,Velez,94
683,Nacional 1976 - Grupo C,94,Velez,1,0,All Boys,1
684,Metropolitano 1975 - Fecha 24,94,Velez,1,0,All Boys,1
685,Metropolitano 1975 - Fecha 5,1,All Boys,0,0,Velez,94
686,Nacional 1975 - Grupo A,1,All Boys,1,0,Velez,94
687,Nacional 1975 - Grupo A,94,Velez,1,2,All Boys,1
688,Metropolitano 1974 - Grupo A,94,Velez,0,2,All Boys,1
689,Metropolitano 1974 - Grupo A,1,All Boys,0,0,Velez,94
690,Metropolitano 1973 - Fecha 25,1,All Boys,3,1,Velez,94
691,Metropolitano 1973 - Fecha 8,94,Velez,0,0,All Boys,1
692,Nacional 1973 - Grupo A,94,Velez,2,0,All Boys,1
693,Torneo Clausura 2005 - Fecha 8,2,Almagro,2,0,Argentinos,7
694,Torneo Apertura 2004 - Fecha 8,7,Argentinos,0,0,Almagro,2
695,Torneo Clausura 2001 - Fecha 8,7,Argentinos,1,1,Almagro,2
696,Torneo Apertura 2000 - Fecha 8,2,Almagro,0,0,Argentinos,7
697,Nacional 1967 - Grupo Reclasificatorio,2,Almagro,0,1,Argentinos,7
698,Nacional 1967 - Grupo Reclasificatorio,7,Argentinos,2,1,Almagro,2
699,Torneo Clausura 2005 - Fecha 12,2,Almagro,1,2,Arsenal,8
700,Torneo Apertura 2004 - Fecha 12,8,Arsenal,2,2,Almagro,2
701,Metropolitano 1968 - Grupo Reclasificatorio,13,Atlanta,2,0,Almagro,2
702,Metropolitano 1968 - Grupo Reclasificatorio,2,Almagro,0,0,Atlanta,13
703,Nacional 1967 - Grupo Reclasificatorio,2,Almagro,0,0,Atlanta,13
